filename                 shift [pixels]             plate1             plate2 ,,,
image_camA_0_1_20231025-212905.jpg,-200,96,No
image_camA_0_1_20231025-212916.jpg,-200,96,No
image_camA_0_1_20231025-212928.jpg,-200,96,No
image_camA_0_1_20231025-212939.jpg,-200,96,No
image_camA_0_1_20231025-212951.jpg,-200,96,No
image_camA_0_1_20231025-213704.jpg,-200,96,No
image_camA_0_1_20231025-213716.jpg,-200,96,No
image_camA_0_1_20231025-213727.jpg,-200,96,No
image_camA_0_1_20231025-213739.jpg,-200,96,No
image_camA_0_1_20231025-213750.jpg,-200,96,No
image_camA_0_1_20231026-070119.jpg,-200,96,No
image_camA_0_1_20231026-070131.jpg,-200,96,No
image_camA_0_1_20231026-070143.jpg,-200,96,No
image_camA_0_1_20231026-070154.jpg,-200,96,No
image_camA_0_1_20231026-070206.jpg,-200,96,No
image_camA_0_1_20231026-190119.jpg,-200,96,No
image_camA_0_1_20231026-190131.jpg,-200,96,No
image_camA_0_1_20231026-190142.jpg,-200,96,No
image_camA_0_1_20231026-190154.jpg,-200,96,No
image_camA_0_1_20231026-190205.jpg,-200,96,No
image_camA_0_1_20231027-070120.jpg,-200,96,No
image_camA_0_1_20231027-070131.jpg,-200,96,No
image_camA_0_1_20231027-070143.jpg,-200,96,No
image_camA_0_1_20231027-070154.jpg,-200,96,No
image_camA_0_1_20231027-070206.jpg,-200,96,No
image_camA_0_1_20231027-190119.jpg,-200,96,No
image_camA_0_1_20231027-190131.jpg,-200,96,No
image_camA_0_1_20231027-190143.jpg,-200,96,No
image_camA_0_1_20231027-190154.jpg,-200,96,No
image_camA_0_1_20231027-190206.jpg,-200,96,No
image_camA_0_1_20231028-070119.jpg,-200,96,No
image_camA_0_1_20231028-070131.jpg,-200,96,No
image_camA_0_1_20231028-070142.jpg,-200,96,No
image_camA_0_1_20231028-070154.jpg,-200,96,No
image_camA_0_1_20231028-070206.jpg,-200,96,No
image_camA_0_1_20231028-190119.jpg,-200,96,No
image_camA_0_1_20231028-190131.jpg,-200,96,No
image_camA_0_1_20231028-190143.jpg,-200,96,No
image_camA_0_1_20231028-190154.jpg,-200,96,No
image_camA_0_1_20231028-190206.jpg,-200,96,No
image_camA_0_1_20231029-070120.jpg,-200,96,No
image_camA_0_1_20231029-070131.jpg,-200,96,No
image_camA_0_1_20231029-070143.jpg,-200,96,No
image_camA_0_1_20231029-070154.jpg,-200,96,No
image_camA_0_1_20231029-070206.jpg,-200,96,No
image_camA_0_1_20231029-190120.jpg,-200,96,No
image_camA_0_1_20231029-190131.jpg,-200,96,No
image_camA_0_1_20231029-190143.jpg,-200,96,No
image_camA_0_1_20231029-190155.jpg,-200,96,No
image_camA_0_1_20231029-190207.jpg,-200,96,No
image_camA_0_1_20231030-070119.jpg,-200,96,No
image_camA_0_1_20231030-070131.jpg,-200,96,No
image_camA_0_1_20231030-070143.jpg,-200,96,No
image_camA_0_1_20231030-070154.jpg,-200,96,No
image_camA_0_1_20231030-070206.jpg,-200,96,No
image_camA_0_1_20231030-190119.jpg,-200,96,No
image_camA_0_1_20231030-190131.jpg,-200,96,No
image_camA_0_1_20231030-190143.jpg,-200,96,No
image_camA_0_1_20231030-190154.jpg,-200,96,No
image_camA_0_1_20231030-190206.jpg,-200,96,No
image_camA_0_1_20231031-070119.jpg,-200,96,No
image_camA_0_1_20231031-070131.jpg,-200,96,No
image_camA_0_1_20231031-070143.jpg,-200,96,No
image_camA_0_1_20231031-070154.jpg,-200,96,No
image_camA_0_1_20231031-070206.jpg,-200,96,No
image_camA_0_1_20231031-190119.jpg,-200,96,No
image_camA_0_1_20231031-190131.jpg,-200,96,No
image_camA_0_1_20231031-190142.jpg,-200,96,No
image_camA_0_1_20231031-190154.jpg,-200,96,No
image_camA_0_1_20231031-190205.jpg,-200,96,No
image_camA_0_1_20231101-190120.jpg,-200,96,No
image_camA_0_1_20231101-190131.jpg,-200,96,No
image_camA_0_1_20231101-190143.jpg,-200,96,No
image_camA_0_1_20231101-190154.jpg,-200,96,No
image_camA_0_1_20231102-070119.jpg,-200,96,No
image_camA_0_1_20231102-070130.jpg,-200,96,No
image_camA_0_1_20231102-070154.jpg,-200,96,No
image_camA_0_1_20231102-070205.jpg,-200,96,No
image_camA_0_1_20231102-190119.jpg,-200,96,No
image_camA_0_1_20231102-190142.jpg,-200,96,No
image_camA_0_1_20231102-190154.jpg,-200,96,No
image_camA_0_1_20231103-070131.jpg,-200,96,No
image_camA_0_1_20231103-070154.jpg,-200,96,No
image_camA_0_1_20231103-070205.jpg,-200,96,No
image_camA_0_1_20231103-190130.jpg,-200,96,No
image_camA_0_1_20231103-190153.jpg,-200,96,No
image_camA_0_1_20231103-190205.jpg,-200,96,No
image_camA_0_1_20231104-070119.jpg,-200,96,No
image_camA_0_1_20231104-070131.jpg,-200,96,No
image_camA_0_1_20231104-070142.jpg,-200,96,No
image_camA_0_1_20231104-070154.jpg,-200,96,No
image_camA_0_1_20231104-070205.jpg,-200,96,No
image_camA_0_1_20231104-190131.jpg,-200,96,No
image_camA_0_1_20231104-190154.jpg,-200,96,No
image_camA_0_1_20231104-190205.jpg,-200,96,No
image_camA_0_1_20231105-070119.jpg,-200,96,No
image_camA_0_1_20231105-070131.jpg,-200,96,No
image_camA_0_1_20231105-070142.jpg,-200,96,No
image_camA_0_1_20231105-070154.jpg,-200,96,No
image_camA_0_1_20231105-070205.jpg,-200,96,No
image_camA_0_2_20231025-213106.jpg,0,No,96
image_camA_0_2_20231025-213118.jpg,0,No,96
image_camA_0_2_20231025-213129.jpg,0,No,96
image_camA_0_2_20231025-213141.jpg,0,No,96
image_camA_0_2_20231025-213152.jpg,0,No,96
image_camA_0_2_20231025-213906.jpg,0,No,96
image_camA_0_2_20231025-213917.jpg,0,No,96
image_camA_0_2_20231025-213929.jpg,0,No,96
image_camA_0_2_20231025-213940.jpg,0,No,96
image_camA_0_2_20231025-213955.jpg,0,No,96
image_camA_0_2_20231026-070321.jpg,0,No,96
image_camA_0_2_20231026-070333.jpg,0,No,96
image_camA_0_2_20231026-070344.jpg,0,No,96
image_camA_0_2_20231026-070400.jpg,0,No,96
